group_id,group_size,arrival_time,seating_time,wait_time,table_id,table_capacity,dining_duration,departure_time
1,2,0,0,0,1,2,24,24
2,2,3,3,0,2,2,22,25
3,4,6,6,0,6,4,30,36
4,1,9,9,0,3,2,18,27
5,3,12,12,0,7,4,28,40
6,2,15,15,0,4,2,24,39
7,4,18,18,0,8,4,31,49
8,2,22,22,0,5,2,22,44
9,4,26,26,0,9,4,29,55
10,1,30,30,0,1,2,18,48
11,3,34,36,2,6,4,27,63
12,2,38,38,0,2,2,24,62
13,4,42,42,0,7,4,30,72
14,2,46,46,0,3,2,23,69
