group_id,group_size,arrival_time,seating_time,wait_time,table_id,table_capacity,dining_duration,departure_time
1,1,0,0,0,1,2,25,25
2,2,4,4,0,2,2,28,32
3,1,8,8,0,3,2,24,32
4,3,12,12,0,5,4,32,44
5,2,16,16,0,4,2,27,43
6,4,20,20,0,6,4,35,55
7,1,24,25,1,1,2,22,47
8,2,29,32,3,2,2,26,58
10,1,39,39,0,3,2,23,62
11,2,44,44,0,4,2,27,71
9,3,34,44,10,5,4,31,75
12,4,49,55,6,6,4,34,89
