group_id,group_size,arrival_time,seating_time,wait_time,table_id,table_capacity,dining_duration,departure_time
1,2,0,0,0,1,2,35,35
2,4,5,34,29,2,4,42,76
6,2,23,35,12,1,2,34,69
3,6,9,39,30,4,6,50,89
7,4,28,58,30,3,4,40,98
8,6,34,64,30,5,6,52,116
5,5,18,64,46,6,6,46,110
11,2,51,69,18,1,2,33,102
4,3,13,76,63,2,4,38,114
10,5,45,89,44,4,6,45,134
12,4,57,98,41,3,4,39,137
9,3,39,110,71,6,6,36,146
