group_id,group_size,arrival_time,seating_time,wait_time,table_id,table_capacity,dining_duration,departure_time
1,1,0,17,17,1,1,18,35
2,2,3,33,30,2,2,21,54
3,1,6,35,29,1,1,17,52
4,2,8,38,30,3,2,20,58
7,2,17,47,30,4,2,21,68
5,1,11,52,41,1,1,16,68
9,2,23,54,31,2,2,20,74
10,4,27,57,30,5,4,26,83
6,3,14,57,43,6,4,24,81
12,2,35,65,30,3,2,19,84
8,1,20,65,45,7,4,17,82
11,1,31,68,37,1,1,16,84
14,2,43,73,30,4,2,20,93
13,1,39,74,35,2,2,17,91
