group_id,group_size,arrival_time,seating_time,wait_time,table_id,table_capacity,dining_duration,departure_time
2,2,4,34,30,1,2,28,62
5,2,16,46,30,2,2,27,73
1,1,0,46,46,3,2,25,71
6,4,20,50,30,5,4,35,85
8,2,29,59,30,4,2,26,85
3,1,8,62,54,1,2,24,86
11,2,44,74,30,2,2,27,101
7,1,24,74,50,3,2,22,96
12,4,49,79,30,6,4,34,113
10,1,39,85,46,4,2,23,108
4,3,12,85,73,5,4,32,117
9,3,34,113,79,6,4,31,144
