group_id,group_size,arrival_time,seating_time,wait_time,table_id,table_capacity,dining_duration,departure_time
2,2,10,35,25,1,2,18,53
1,1,0,35,35,2,2,15,50
4,2,35,50,15,2,2,20,70
3,1,22,52,30,3,2,16,68
5,3,52,68,16,5,4,22,90
7,2,88,88,0,1,2,19,107
6,1,70,88,18,2,2,15,103
